Index,Title,URL,Summary
47,Nonlinear analysis of bivariate data with cross recurrence plots,http://arxiv.org/abs/physics/0201061v2,"We use the extension of the method of recurrence plots to cross recurrence
plots (CRP) which enables a nonlinear analysis of bivariate data. To quantify
CRPs, we develop further three measures of complexity mainly basing on diagonal
structures in CRPs. The CRP analysis of prototypical model systems with
nonlinear interactions demonstrates that this technique enables to find these
nonlinear interrelations from bivariate time series, whereas linear correlation
tests do not. Applying the CRP analysis to climatological data, we find a
complex relationship between rainfall and El Nino data."
48,"Recent data analysis to revisit the spin structure function of nucleon
  in Laplace space",http://arxiv.org/abs/2303.01853v1,"Considering a fixed-flavor number scheme and based on laplace transdormation,
we perform a leading-order and next-to-leading-order QCD analysis which are
including world data on polarized structure functions $g_1$ and $g_2$. During
our analysis, taking the DGLAP evolution, we employ the Jacobi polynomials
expansion technique. In our recent analysis we utilize the recent available
data and consequently include more data than what we did in our previous
analysis. we obtain good agreements between our results for the polarized
parton densities and nucleon structure functions with all available
experimental data and some common parametrization models."
49,"Implementation of the recovering corrections into the intermittent data
  analysis",http://arxiv.org/abs/hep-ph/9904204v1,"The improved method of intermittent data analysis is proposed. It exploits,
in addition to the standard density moments, the information on the bin-bin
correlations, observed in the data and expressed in terms of the density
correlators. The improving recovering corrections are implemented into the data
analysis in the form of the recursive algorithm, and tested in the framework of
multiplicative cascading models."
50,Generalised Modal Analysis with the Padé-Laplace transform,http://arxiv.org/abs/physics/0304107v1,"We present the G-MAPLE (Generalised Modal Analysis from the Poles of the
Laplace Expansion) software that allows decomposing data depending on a single
parameter (such as time series data) into a set of exponential functions having
complex amplitudes and arguments. The novelty is that G-MAPLE determines the
unknown number of exponentials in the data along with the corresponding complex
amplitudes and arguments."
51,Quantum Informatics View of Statistical Data Processing,http://arxiv.org/abs/1102.4140v1,"Application of root density estimator to problems of statistical data
analysis is demonstrated. Four sets of basis functions based on
Chebyshev-Hermite, Laguerre, Kravchuk and Charlier polynomials are considered.
The sets may be used for numerical analysis in problems of reconstructing
statistical distributions by experimental data. Examples of numerical modeling
are given."
52,"GFA: Exploratory Analysis of Multiple Data Sources with Group Factor
  Analysis",http://arxiv.org/abs/1611.01534v1,"The R package GFA provides a full pipeline for factor analysis of multiple
data sources that are represented as matrices with co-occurring samples. It
allows learning dependencies between subsets of the data sources, decomposed
into latent factors. The package also implements sparse priors for the
factorization, providing interpretable biclusters of the multi-source data"
53,Geometry of Data,http://arxiv.org/abs/2203.07208v1,"Topological data analysis asks when balls in a metric space $(X,d)$
intersect. Geometric data analysis asks how much balls have to be enlarged to
intersect. We connect this principle to the traditional core geometric concept
of curvature. This enables us, on one hand, to reconceptualize curvature and
link it to the geometric notion of hyperconvexity. On the other hand, we can
then also understand methods of topological data analysis from a geometric
perspective."
54,The new object oriented analysis framework for H1,http://arxiv.org/abs/physics/0306124v1,"During the years 2000 and 2001 the HERA machine and the H1 experiment
performed substantial luminosity upgrades. To cope with the increased demands
on data handling an effort was made to redesign and modernize the analysis
software. Main goals were to lower turn-around time for physics analysis by
providing a single framework for data storage, event selection, physics and
event display. The new object oriented analysis environment based on the RooT
framework provides a data access front-end for the new data storage scheme and
a new event display. The analysis data is stored in four different layers of
separate files. Each layer represents a different level of abstraction, i.e.
reconstruction output, physics particles, event summary information and user
specific information. Links between the layers allow correlating quantities of
different layers. Currently, this framework is used for data analyses of the
previous collected data and for standard data production of the currently
collected data."
55,Why we should respect analysis results as data,http://arxiv.org/abs/2204.09959v1,"The development and approval of new treatments generates large volumes of
results, such as summaries of efficacy and safety. However, it is commonly
overlooked that analyzing clinical study data also produces data in the form of
results. For example, descriptive statistics and model predictions are data.
Although integrating and putting findings into context is a cornerstone of
scientific work, analysis results are often neglected as a data source. Results
end up stored as ""data products"" such as PDF documents that are not machine
readable or amenable to future analysis. We propose a solution to ""calculate
once, use many times"" by combining analysis results standards with a common
data model. This analysis results data model re-frames the target of analyses
from static representations of the results (e.g., tables and figures) to a data
model with applications in various contexts, including knowledge discovery.
Further, we provide a working proof of concept detailing how to approach
analyses standardization and construct a schema to store and query analysis
results."
56,"Big Data Scaling through Metric Mapping: Exploiting the Remarkable
  Simplicity of Very High Dimensional Spaces using Correspondence Analysis",http://arxiv.org/abs/1512.04052v1,"We present new findings in regard to data analysis in very high dimensional
spaces. We use dimensionalities up to around one million. A particular benefit
of Correspondence Analysis is its suitability for carrying out an orthonormal
mapping, or scaling, of power law distributed data. Power law distributed data
are found in many domains. Correspondence factor analysis provides a latent
semantic or principal axes mapping. Our experiments use data from digital
chemistry and finance, and other statistically generated data."
57,Topological data analysis and machine learning,http://arxiv.org/abs/2206.15075v3,"Topological data analysis refers to approaches for systematically and
reliably computing abstract ``shapes'' of complex data sets. There are various
applications of topological data analysis in life and data sciences, with
growing interest among physicists. We present a concise yet (we hope)
comprehensive review of applications of topological data analysis to physics
and machine learning problems in physics including the detection of phase
transitions. We finish with a preview of anticipated directions for future
research."
58,"How Good Is Open Bicycle Infrastructure Data? A Countrywide Case Study
  of Denmark",http://arxiv.org/abs/2312.02632v1,"Cycling is a key ingredient for a sustainability shift of Denmark's
transportation system. To increase cycling rates, a better nationwide network
of bicycle infrastructure is required. Planning such a network requires
high-quality infrastructure data, however, the quality of bicycle
infrastructure data is severely understudied. Here, we compare Denmark's two
largest open data sets on dedicated bicycle infrastructure, OpenStreetMap (OSM)
and GeoDanmark, in a countrywide data quality assessment, asking whether data
is good enough for network-based analysis of cycling conditions. We find that
neither of the data sets is of sufficient quality, and that data set conflation
is necessary to obtain a complete dataset. Our analysis of the spatial
variation of data quality suggests that rural areas are more likely to suffer
from problems with data completeness. We demonstrate that the prevalent method
of using infrastructure density as a proxy for data completeness is not
suitable for bicycle infrastructure data, and that matching of corresponding
features thus is necessary to assess data completeness. Based on our data
quality assessment we recommend strategic mapping efforts towards data
completeness, consistent standards to support comparability between different
data sources, and increased focus on data topology to ensure high-quality
bicycle network data."
59,"Multiscale Entropy Analysis: A New Method to Detect Determinism in a
  Time Series",http://arxiv.org/abs/physics/0604040v1,"In this letter we show that the Multiscale Entropy (MSE) analysis can detect
the determinism in a time series."
60,A Case for Data Commons: Towards Data Science as a Service,http://arxiv.org/abs/1604.02608v1,"As the amount of scientific data continues to grow at ever faster rates, the
research community is increasingly in need of flexible computational
infrastructure that can support the entirety of the data science lifecycle,
including long-term data storage, data exploration and discovery services, and
compute capabilities to support data analysis and re-analysis, as new data are
added and as scientific pipelines are refined. We describe our experience
developing data commons-- interoperable infrastructure that co-locates data,
storage, and compute with common analysis tools--and present several cases
studies. Across these case studies, several common requirements emerge,
including the need for persistent digital identifier and metadata services,
APIs, data portability, pay for compute capabilities, and data peering
agreements between data commons. Though many challenges, including
sustainability and developing appropriate standards remain, interoperable data
commons bring us one step closer to effective Data Science as Service for the
scientific research community."
61,Privacy-Preserving Methods for Vertically Partitioned Incomplete Data,http://arxiv.org/abs/2012.14954v1,"Distributed health data networks that use information from multiple sources
have drawn substantial interest in recent years. However, missing data are
prevalent in such networks and present significant analytical challenges. The
current state-of-the-art methods for handling missing data require pooling data
into a central repository before analysis, which may not be possible in a
distributed health data network. In this paper, we propose a privacy-preserving
distributed analysis framework for handling missing data when data are
vertically partitioned. In this framework, each institution with a particular
data source utilizes the local private data to calculate necessary intermediate
aggregated statistics, which are then shared to build a global model for
handling missing data. To evaluate our proposed methods, we conduct simulation
studies that clearly demonstrate that the proposed privacy-preserving methods
perform as well as the methods using the pooled data and outperform several
na\""ive methods. We further illustrate the proposed methods through the
analysis of a real dataset. The proposed framework for handling vertically
partitioned incomplete data is substantially more privacy-preserving than
methods that require pooling of the data, since no individual-level data are
shared, which can lower hurdles for collaboration across multiple institutions
and build stronger public trust."
62,Lightweight Knowledge Representations for Automating Data Analysis,http://arxiv.org/abs/2311.12848v1,"The principal goal of data science is to derive meaningful information from
data. To do this, data scientists develop a space of analytic possibilities and
from it reach their information goals by using their knowledge of the domain,
the available data, the operations that can be performed on those data, the
algorithms/models that are fed the data, and how all of these facets
interweave. In this work, we take the first steps towards automating a key
aspect of the data science pipeline: data analysis. We present an extensible
taxonomy of data analytic operations that scopes across domains and data, as
well as a method for codifying domain-specific knowledge that links this
analytics taxonomy to actual data. We validate the functionality of our
analytics taxonomy by implementing a system that leverages it, alongside domain
labelings for 8 distinct domains, to automatically generate a space of
answerable questions and associated analytic plans. In this way, we produce
information spaces over data that enable complex analyses and search over this
data and pave the way for fully automated data analysis."
63,"Data depth functions for non-standard data by use of formal concept
  analysis",http://arxiv.org/abs/2402.16560v2,"In this article, we introduce a notion of depth functions for data types that
are not given in statistical standard data formats. Data depth functions have
been intensively studied for normed vector spaces. However, a discussion on
depth functions on data where one specific data structure cannot be presupposed
is lacking. We call such data non-standard data. To define depth functions for
non-standard data, we represent the data via formal concept analysis which
leads to a unified data representation. Besides introducing these depth
functions, we give a systematic basis of depth functions for non-standard using
formal concept analysis by introducing structural properties. Furthermore, we
embed the generalised Tukey depth into our concept of data depth and analyse it
using the introduced structural properties. Thus, this article provides the
mathematical formalisation of centrality and outlyingness for non-standard
data. Thereby, we increase the number of spaces in which centrality can be
discussed. In particular, it gives a basis to define further depth functions
and statistical inference methods for non-standard data."
64,"Data augmentation for low resource sentiment analysis using generative
  adversarial networks",http://arxiv.org/abs/1902.06818v1,"Sentiment analysis is a task that may suffer from a lack of data in certain
cases, as the datasets are often generated and annotated by humans. In cases
where data is inadequate for training discriminative models, generate models
may aid training via data augmentation. Generative Adversarial Networks (GANs)
are one such model that has advanced the state of the art in several tasks,
including as image and text generation. In this paper, I train GAN models on
low resource datasets, then use them for the purpose of data augmentation
towards improving sentiment classifier generalization. Given the constraints of
limited data, I explore various techniques to train the GAN models. I also
present an analysis of the quality of generated GAN data as more training data
for the GAN is made available. In this analysis, the generated data is
evaluated as a test set (against a model trained on real data points) as well
as a training set to train classification models. Finally, I also conduct a
visual analysis by projecting the generated and the real data into a
two-dimensional space using the t-Distributed Stochastic Neighbor Embedding
(t-SNE) method."
65,On the application of topological data analysis: a Z24 Bridge case study,http://arxiv.org/abs/2209.05484v1,"Topological methods are very rarely used in structural health monitoring
(SHM), or indeed in structural dynamics generally, especially when considering
the structure and topology of observed data. Topological methods can provide a
way of proposing new metrics and methods of scrutinising data, that otherwise
may be overlooked. In this work, a method of quantifying the shape of data, via
a topic called topological data analysis will be introduced. The main tool
within topological data analysis is persistent homology. Persistent homology is
a method of quantifying the shape of data over a range of length scales. The
required background and a method of computing persistent homology is briefly
introduced here. Ideas from topological data analysis are applied to a Z24
Bridge case study, to scrutinise different data partitions, classified by the
conditions at which the data were collected. A metric, from topological data
analysis, is used to compare between the partitions. The results presented
demonstrate that the presence of damage alters the manifold shape more
significantly than the effects present from temperature."
66,Data accounting and error counting,http://arxiv.org/abs/2301.12583v1,"Can we infer sources of errors from outputs of the complex data analytics
software?
  Bidirectional programming promises that we can reverse flow of software, and
translate corrections of output into corrections of either input or data
analysis.
  This allows us to achieve holy grail of automated approaches to debugging,
risk reporting and large scale distributed error tracking.
  Since processing of risk reports and data analysis pipelines can be
frequently expressed using a
  sequence relational algebra operations, we propose a replacement of this
traditional approach with a data
  summarization algebra that helps to determine an impact of errors. It works
by defining data analysis of
  a necessarily complete summarization of a dataset, possibly in multiple ways
along multiple dimensions.
  We also present a description to better communicate how the complete
summarizations of the input
  data may facilitates easier debugging and more efficient development of
analysis pipelines.
  This approach can also be described as an generalization of axiomatic
theories of accounting into
  data analytics, thus dubbed data accounting.
  We also propose formal properties that allow for transparent assertions about
impact of individual
  records on the aggregated data and ease debugging by allowing to find minimal
changes that change
  behaviour of data analysis on per-record basis."
67,"Intelligent data analysis based on the complex network theory methods: a
  case study",http://arxiv.org/abs/1007.1079v1,"The development of modern information technologies permits to collect and to
analyze huge amounts of statistical data in different spheres of life. The main
problem is not to only to collect but to process all relevant information. The
purpose of our work is to show the example of intelligent data analysis in such
complex and non-formalized field as science. Using the statistical data about
scientific periodical it is possible to perform its comprehensive analysis and
to solve different practical problems. The combination of various approaches
including the statistical analysis, methods of the complex network theory and
different techniques that can be used for the concept mapping permits to
perform an intelligent data analysis in order to obtain underlying patterns and
hidden connections. Results of such analysis can be used for particular
practical problems like information retrieval within journal."
68,Another Use of SMOTE for Interpretable Data Collaboration Analysis,http://arxiv.org/abs/2208.12458v1,"Recently, data collaboration (DC) analysis has been developed for
privacy-preserving integrated analysis across multiple institutions. DC
analysis centralizes individually constructed dimensionality-reduced
intermediate representations and realizes integrated analysis via collaboration
representations without sharing the original data. To construct the
collaboration representations, each institution generates and shares a
shareable anchor dataset and centralizes its intermediate representation.
Although, random anchor dataset functions well for DC analysis in general,
using an anchor dataset whose distribution is close to that of the raw dataset
is expected to improve the recognition performance, particularly for the
interpretable DC analysis. Based on an extension of the synthetic minority
over-sampling technique (SMOTE), this study proposes an anchor data
construction technique to improve the recognition performance without
increasing the risk of data leakage. Numerical results demonstrate the
efficiency of the proposed SMOTE-based method over the existing anchor data
constructions for artificial and real-world datasets. Specifically, the
proposed method achieves 9 percentage point and 38 percentage point performance
improvements regarding accuracy and essential feature selection, respectively,
over existing methods for an income dataset. The proposed method provides
another use of SMOTE not for imbalanced data classifications but for a key
technology of privacy-preserving integrated analysis."
69,Mathematical and Algorithmic Analysis of Network and Biological Data,http://arxiv.org/abs/1407.0375v1,"This dissertation contributes to mathematical and algorithmic problems that
arise in the analysis of network and biological data."
70,Relaxed data-consistency for limited bandwidth photoacoustic tomography,http://arxiv.org/abs/2310.09438v1,"We study the effect of using weaker forms of data-fidelity terms in
generalized Tikhonov regularization accounting for model uncertainties. We show
that relaxed data-consistency conditions can be beneficial for integrating
available prior knowledge."
71,"floodlight -- A high-level, data-driven sports analytics framework",http://arxiv.org/abs/2206.02562v1,"The present work introduces floodlight, an open source Python package built
to support and automate team sport data analysis. It is specifically designed
for the scientific analysis of spatiotemporal tracking data, event data, and
game codes in disciplines such as match and performance analysis, exercise
physiology, training science, and collective movement behavior analysis. It is
completely provider- and sports-independent and includes a high-level interface
suitable for programming beginners. The package includes routines for most
aspects of the data analysis process, including dedicated data classes, file
parsing functionality, public dataset APIs, pre-processing routines, common
data models and several standard analysis algorithms previously used in the
literature, as well as basic visualization functionality. The package is
intended to make team sport data analysis more accessible to sport scientists,
foster collaborations between sport and computer scientists, and strengthen the
community's culture of open science and inclusion of previous works in future
works."
72,"GenoCraft: A Comprehensive, User-Friendly Web-Based Platform for
  High-Throughput Omics Data Analysis and Visualization",http://arxiv.org/abs/2312.14249v1,"The surge in high-throughput omics data has reshaped the landscape of
biological research, underlining the need for powerful, user-friendly data
analysis and interpretation tools. This paper presents GenoCraft, a web-based
comprehensive software solution designed to handle the entire pipeline of omics
data processing. GenoCraft offers a unified platform featuring advanced
bioinformatics tools, covering all aspects of omics data analysis. It
encompasses a range of functionalities, such as normalization, quality control,
differential analysis, network analysis, pathway analysis, and diverse
visualization techniques. This software makes state-of-the-art omics data
analysis more accessible to a wider range of users. With GenoCraft, researchers
and data scientists have access to an array of cutting-edge bioinformatics
tools under a user-friendly interface, making it a valuable resource for
managing and analyzing large-scale omics data. The API with an interactive web
interface is publicly available at https://genocraft.stanford. edu/. We also
release all the codes in https://github.com/futianfan/GenoCraft."
73,A Comprehensive Review on Computer Vision Analysis of Aerial Data,http://arxiv.org/abs/2402.09781v1,"With the emergence of new technologies in the field of airborne platforms and
imaging sensors, aerial data analysis is becoming very popular, capitalizing on
its advantages over land data. This paper presents a comprehensive review of
the computer vision tasks within the domain of aerial data analysis. While
addressing fundamental aspects such as object detection and tracking, the
primary focus is on pivotal tasks like change detection, object segmentation,
and scene-level analysis. The paper provides the comparison of various hyper
parameters employed across diverse architectures and tasks. A substantial
section is dedicated to an in-depth discussion on libraries, their
categorization, and their relevance to different domain expertise. The paper
encompasses aerial datasets, the architectural nuances adopted, and the
evaluation metrics associated with all the tasks in aerial data analysis.
Applications of computer vision tasks in aerial data across different domains
are explored, with case studies providing further insights. The paper
thoroughly examines the challenges inherent in aerial data analysis, offering
practical solutions. Additionally, unresolved issues of significance are
identified, paving the way for future research directions in the field of
aerial data analysis."
74,Data Lake Ingestion Management,http://arxiv.org/abs/2107.02885v1,"Data Lake (DL) is a Big Data analysis solution which ingests raw data in
their native format and allows users to process these data upon usage. Data
ingestion is not a simple copy and paste of data, it is a complicated and
important phase to ensure that ingested data are findable, accessible,
interoperable and reusable at all times. Our solution is threefold. Firstly, we
propose a metadata model that includes information about external data sources,
data ingestion processes, ingested data, dataset veracity and dataset security.
Secondly, we present the algorithms that ensure the ingestion phase (data
storage and metadata instanciation). Thirdly, we introduce a developed metadata
management system whereby users can easily consult different elements stored in
DL."
75,FQP 2.0: Industry Trend Analysis via Hierarchical Financial Data,http://arxiv.org/abs/2303.02707v1,"Analyzing trends across industries is critical to maintaining a healthy and
stable economy. Previous research has mainly analyzed official statistics,
which are more accurate but not necessarily real-time. In this paper, we
propose a method for analyzing industry trends using stock market data. The
difficulty of this task is that the raw data is relatively noisy, which affects
the accuracy of statistical analysis. In addition, textual data for industry
analysis needs to be better understood through language models. For this
reason, we introduce the method of industry trend analysis from two
perspectives of explicit analysis and implicit analysis. For the explicit
analysis, we introduce a hierarchical data (industry and listed company)
analysis method to reduce the impact of noise. For implicit analysis, we
further pre-train GPT-2 to analyze industry trends with current affairs
background as input, making full use of the knowledge learned in the
pre-training corpus. We conduct experiments based on the proposed method and
achieve good industry trend analysis results."
76,First performance measurements with the Analysis Grand Challenge,http://arxiv.org/abs/2304.05214v1,"The IRIS-HEP Analysis Grand Challenge (AGC) is designed to be a realistic
environment for investigating how analysis methods scale to the demands of the
HL-LHC. The analysis task is based on publicly available Open Data and allows
for comparing the usability and performance of different approaches and
implementations. It includes all relevant workflow aspects from data delivery
to statistical inference.
  The reference implementation for the AGC analysis task is heavily based on
tools from the HEP Python ecosystem. It makes use of novel pieces of
cyberinfrastructure and modern analysis facilities in order to address the data
processing challenges of the HL-LHC.
  This contribution compares multiple different analysis implementations and
studies their performance. Differences between the implementations include the
use of multiple data delivery mechanisms and caching setups for the analysis
facilities under investigation."
77,Leveraging LLVM's ScalarEvolution for Symbolic Data Cache Analysis,http://arxiv.org/abs/2310.04809v2,"While instruction cache analysis is essentially a solved problem, data cache
analysis is more challenging. In contrast to instruction fetches, the data
accesses generated by a memory instruction may vary with the program's inputs
and across dynamic occurrences of the same instruction in loops.
  We observe that the plain control-flow graph (CFG) abstraction employed in
classical cache analyses is inadequate to capture the dynamic behavior of
memory instructions. On top of plain CFGs, accurate analysis of the underlying
program's cache behavior is impossible.
  Thus, our first contribution is the definition of a more expressive program
abstraction coined symbolic control-flow graphs, which can be obtained from
LLVM's ScalarEvolution analysis. To exploit this richer abstraction, our main
contribution is the development of symbolic data cache analysis, a smooth
generalization of classical LRU must analysis from plain to symbolic
control-flow graphs.
  The experimental evaluation demonstrates that symbolic data cache analysis
consistently outperforms classical LRU must analysis both in terms of accuracy
and analysis runtime."
78,A User-Friendly Environment for Battery Data Science,http://arxiv.org/abs/2202.01717v1,"We report a user-friendly software environment for battery data science. It
is designed to streamline data management, data cleaning, and data analysis to
help bridge the gap between the domain expertise of most battery scientists and
the tools needed as the field becomes increasingly data intensive. The software
solution suitable for ingesting battery test data from disparate sources. By
aggregating data in an intelligent way, users can streamline routine data
analysis tasks and leverage Jupyter Notebook functionality to build advanced
scripts and analytics, thereby making battery engineering teams more
productive."
79,"Writing summary for the state-of-the-art methods for big data clustering
  in distributed environment",http://arxiv.org/abs/2211.05339v1,"Big Data processing systems handle huge unstructured and structured data to
store, process, and analyze through cluster analysis which helps in identifying
unseen patterns to find the relationships between them. Clustering analysis
over the shared machines in big data technologies helps in deriving the
relations and making decisions using data in context. It can handle every form
of raw, tabular data along with structured, semi-structured, and unstructured
data. The data doesn't have to possess linearity property. It can reflect
associative and correlative patterns and groupings. The main contribution and
findings of this paper are to gather and summarize the recent big data
clustering techniques, and their strengths, and weaknesses in any distributed
environment."
80,"Development of application for discovering and binding to published
  geospatial processes in distributed environments",http://arxiv.org/abs/1205.0839v1,"Nowadays, society has recognized that the lack of access to spatial data and
tools for their analysis is the limiting factor of economic development. It
came to the realization that without the single information space, which is
implemented in the form of spatial data infrastructures, a progressive business
development is impossible. Spatial data infrastructures will support a variety
of tasks, which requires the binding of geospatial information from multiple
sources. In the last few years, the rate of progress in spatial data collection
was higher, than in management and analysis of data. Infrastructures allow the
accumulated data to be available to large groups of users, and infrastructure
of analysis allows the data to be effectively used for such tasks as municipal
planning, science research, etc. Moreover, free access to the information
resources and instruments of analysis will serve as an additional impulse to
development of application models in corresponding areas of expertise. The goal
of this paper is to indicate possible solutions to the client-side problems of
spatial data analysis in distributed environments, using the developing
application for data analysis as an example."
81,"A Variability-Aware Design Approach to the Data Analysis Modeling
  Process",http://arxiv.org/abs/1812.10176v1,"The massive amount of current data has led to many different forms of data
analysis processes that aim to explore this data to uncover valuable insights.
Methodologies to guide the development of big data science projects, including
CRISP-DM and SEMMA, have been widely used in industry and academia. The data
analysis modeling phase, which involves decisions on the most appropriate
models to adopt, is at the core of these projects. However, from a software
engineering perspective, the design and automation of activities performed in
this phase are challenging. In this paper, we propose an approach to the data
analysis modeling process which involves (i) the assessment of the variability
inherent in the CRISP-DM data analysis modeling phase and the provision of
feature models that represent this variability; (ii) the definition of a
framework structural design that captures the identified variability; and (iii)
evaluation of the developed framework design in terms of the possibilities for
process automation. The proposed approach advances the state of the art by
offering a variability-aware design solution that can enhance system
flexibility, potentially leading to novel software frameworks which can
significantly improve the level of automation in data analysis modeling
process."
82,Data Science: A Comprehensive Overview,http://arxiv.org/abs/2007.03606v1,"The twenty-first century has ushered in the age of big data and data economy,
in which data DNA, which carries important knowledge, insights and potential,
has become an intrinsic constituent of all data-based organisms. An appropriate
understanding of data DNA and its organisms relies on the new field of data
science and its keystone, analytics. Although it is widely debated whether big
data is only hype and buzz, and data science is still in a very early phase,
significant challenges and opportunities are emerging or have been inspired by
the research, innovation, business, profession, and education of data science.
This paper provides a comprehensive survey and tutorial of the fundamental
aspects of data science: the evolution from data analysis to data science, the
data science concepts, a big picture of the era of data science, the major
challenges and directions in data innovation, the nature of data analytics, new
industrialization and service opportunities in the data economy, the profession
and competency of data education, and the future of data science. This article
is the first in the field to draw a comprehensive big picture, in addition to
offering rich observations, lessons and thinking about data science and
analytics."
83,Topological Data Analysis Ball Mapper for Finance,http://arxiv.org/abs/2206.03622v1,"Finance is heavily influenced by data-driven decision-making. Meanwhile, our
ability to comprehend the full informational content of data sets remains
impeded by the tools we apply in analysis, especially where the data is
high-dimensional. Presenting the Topological Data Analysis Ball Mapper
algorithm this paper illuminates a new means of seeing the detail in data from
data shape. With comparisons to existing approaches and illustrative examples,
the value of the new tool is shown. Directions for employing Ball Mapper in
practice are given and the benefits are reviewed."
84,"Search for periodicities in experimental data using an autoregression
  data model",http://arxiv.org/abs/hep-ex/0110035v1,"To process data obtained during interference experiments in high-energy
physics, methods of spectral analysis are employed. Methods of spectral
analysis, in which an autoregression model of experimental data is used, such
as the maximum entropy technique as well as Pisarenko and Prony's method, are
described. To show the potentials of the methods, experimental and simulated
hummed data are discussed as an example."
85,"Joint analysis of solar neutrino and new KamLAND data in the RSFP
  framework",http://arxiv.org/abs/0810.1037v1,"A joint analysis of solar neutrino data together with the new KamLAND data is
presented in the RSFP framework. It is investigated that how the new KamLAND
data effects the allowed regions at different $\mu B$ values. A limit on $\mu
B$ value is found at the different confidence level intervals. It is shown that
the RSFP scenerio does not have a crucial role on the solar neutrino data."
86,Overview of streaming-data algorithms,http://arxiv.org/abs/1203.2000v1,"Due to recent advances in data collection techniques, massive amounts of data
are being collected at an extremely fast pace. Also, these data are potentially
unbounded. Boundless streams of data collected from sensors, equipments, and
other data sources are referred to as data streams. Various data mining tasks
can be performed on data streams in search of interesting patterns. This paper
studies a particular data mining task, clustering, which can be used as the
first step in many knowledge discovery processes. By grouping data streams into
homogeneous clusters, data miners can learn about data characteristics which
can then be developed into classification models for new data or predictive
models for unknown events. Recent research addresses the problem of data-stream
mining to deal with applications that require processing huge amounts of data
such as sensor data analysis and financial applications. For such analysis,
single-pass algorithms that consume a small amount of memory are critical."
87,"Data objects and documenting scientific processes: An analysis of data
  events in biodiversity data papers",http://arxiv.org/abs/1903.06215v1,"The data paper, an emerging scholarly genre, describes research datasets and
is intended to bridge the gap between the publication of research data and
scientific articles. Research examining how data papers report data events,
such as data transactions and manipulations, is limited. The research reported
on in this paper addresses this limitation and investigated how data events are
inscribed in data papers. A content analysis was conducted examining the full
texts of 82 data papers, drawn from the curated list of data papers connected
to the Global Biodiversity Information Facility (GBIF). Data events recorded
for each paper were organized into a set of 17 categories. Many of these
categories are described together in the same sentence, which indicates the
messiness of data events in the laboratory space. The findings challenge the
degrees to which data papers are a distinct genre compared to research papers
and they describe data-centric research processes in a through way. This paper
also discusses how our results could inform a better data publication ecosystem
in the future."
88,Recursive Bayesian Filters for Data Assimilation,http://arxiv.org/abs/0911.5630v1,A thesis on some recursive Bayesian filters for data assimilation
89,Object Oriented Data Analysis of Cell-Well Structured Data,http://arxiv.org/abs/1303.4767v1,"Object oriented data analysis (OODA) aims at statistically analyzing
populations of complicated objects. This paper is motivated by a study of cell
images in cell culture biology, which highlights a common critical issue:
choice of data objects. Instead of conventionally treating either the
individual cells or the wells (a container in which the cells are grown) as
data objects, a new type of data object is proposed, that is the union of a
well with its corresponding set of cells. This paper contains two parts. The
first part is the image data analysis, which suggests empirically that the
cell-well unions can be a better choice of data objects than the cells or the
wells alone. The second part discusses the benefit of choosing cell-well unions
as data objects using an illustrative example and simulations. This research
suggests that OODA is not simply a frame work for understanding the structure
of the data analysis. It leads to useful interdisciplinary discussion that
gives better results through more appropriate choice of data objects,
especially for complex data analyses."
90,Oseba: Optimization for Selective Bulk Analysis in Big Data Processing,http://arxiv.org/abs/1707.03527v1,"Selective bulk analyses, such as statistical learning on temporal/spatial
data, are fundamental to a wide range of contemporary data analysis. However,
with the increasingly larger data-sets, such as weather data and marketing
transactions, the data organization/access becomes more challenging in
selective bulk data processing with the use of current big data processing
frameworks such as Spark or keyvalue stores. In this paper, we propose a method
to optimize selective bulk analysis in big data processing and referred to as
Oseba. Oseba maintains a super index for the data organization in memory to
support fast lookup through targeting the data involved with each selective
analysis program. Oseba is able to save memory as well as computation in
comparison to the default data processing frameworks."
91,Assessing Fairness in the Presence of Missing Data,http://arxiv.org/abs/2112.04899v1,"Missing data are prevalent and present daunting challenges in real data
analysis. While there is a growing body of literature on fairness in analysis
of fully observed data, there has been little theoretical work on investigating
fairness in analysis of incomplete data. In practice, a popular analytical
approach for dealing with missing data is to use only the set of complete
cases, i.e., observations with all features fully observed to train a
prediction algorithm. However, depending on the missing data mechanism, the
distribution of complete cases and the distribution of the complete data may be
substantially different. When the goal is to develop a fair algorithm in the
complete data domain where there are no missing values, an algorithm that is
fair in the complete case domain may show disproportionate bias towards some
marginalized groups in the complete data domain. To fill this significant gap,
we study the problem of estimating fairness in the complete data domain for an
arbitrary model evaluated merely using complete cases. We provide upper and
lower bounds on the fairness estimation error and conduct numerical experiments
to assess our theoretical results. Our work provides the first known
theoretical results on fairness guarantee in analysis of incomplete data."
