Index,Title,URL,Summary
32,"Surface roughness analysis of the hydrophilic SiO_2/TiO_2 nano bi-layers
  by Level crossing approach",http://arxiv.org/abs/1308.4444v1,"The effect of etching time on the statistical properties of the hydrophilic
surface of SiO_2/TiO_2/Glass nano bi-layer has been studied using Atomic Force
Microscopy (AFM) and stochastic approach based on the level crossing analysis.
We have created a rough surface of the hydrophilic SiO_2/TiO_2 nano bi-layer
system by using 26% Potassium Hydroxide (KOH) solution. Measuring the average
apparent contact angle assessed the degree of hydrophilicity and the optimum
condition was determined at 10 min etching time. Level crossing analysis based
on AF images provided deeper insight into the microscopic details of the
surface topography. For different etching time, it has been shown that the
average frequency of visiting a height with positive slope behaves Gaussian for
heights near the mean value and obeys power law for the heights far away from
the mean value. Finally, by applying the generalized total number of crossings
with positive slope, it was found that the both high heights and deep valleys
of the surface are extremely effective in hydrophilic degree of the
SiO_2/TiO_2/Glass nano bi-layer investigated system."
33,"Groove-rolling as an alternative process to fabricate Bi-2212 wires for
  practical applications",http://arxiv.org/abs/1403.4478v1,"Bi2Sr2CaCu2O8+x (Bi-2212) superconducting long-length wires are mainly
limited in obtaining high critical currents densities (JC) by the internal gas
pressure generated during the heat treatment, which expands the wire diameter
and dedensifies the superconducting filaments. Several ways have been developed
to increase the density of the superconducting filaments and therefore
decreasing the bubble density: much higher critical currents have been reached
always acting on the final as-drawn wires. We here try to pursue the same goal
of having a denser wire by acting on the deformation technique, through a
partial use of the groove-rolling at different wire processing stages. Such
technique has a larger powders compaction power, is straightforwardly adaptable
to long length samples, and allows the fabrication of samples with round,
square or rectangular shape depending on the application requirements. In this
paper we demonstrate the capability of this technique to increase the density
in Bi-2212 wires which leads to a three-fold increase in Jc with respect to
drawn wires, making this approach very promising for fabricating Bi-2212 wires
for high magnetic field magnets, i.e. above 25 T."
34,"Development of Ferromagnetic Fluctuations in Heavily Overdoped
  (Bi,Pb)_2_Sr_2_CuO_6+delta_ Copper Oxides",http://arxiv.org/abs/1808.02317v1,"We demonstrate the presence of ferromagnetic (FM) fluctuations in the
superconducting and non-superconducting heavily overdoped regimes of
high-temperature superconducting copper oxides, using
(Bi,Pb)_2_Sr_2_CuO_6+delta_ (Bi-2201) single crystals. Magnetization curves
exhibit a tendency to be saturated in high magnetic fields at low temperatures
in the heavily overdoped crystals, which is probably a precursor phenomenon of
a FM transition at a lower temperature. Muon spin relaxation detects the
enhancement of spin fluctuations at high temperatures below 200 K.
Correspondingly, the ab-plane resistivity follows a 4/3 power law in a wide
temperature range, which is characteristic of metals with two-dimensional FM
fluctuations due to itinerant electrons. As the Wilson ratio evidences the
enhancement of spin fluctuations with hole doping in the heavily overdoped
regime, it is concluded that two-dimensional FM fluctuations reside in the
heavily overdoped Bi-2201 cuprates, which is probably related to the decrease
in the superconducting transition temperature in the heavily overdoped
cuprates."
35,"Bi-Directional Mission Offloading for Agile Space-Air-Ground Integrated
  Networks",http://arxiv.org/abs/1902.03774v1,"Space-air-ground integrated networks (SAGIN) provide great strengths in
extending the capability of ground wireless networks. On the other hand, with
rich spectrum and computing resources, the ground networks can also assist
space-air networks to accomplish resource-intensive or power-hungry missions,
enhancing the capability and sustainability of the space-air networks.
Therefore, bi-directional mission offloading can make full use of the
advantages of SAGIN and benefits both space-air and ground networks. In this
article, we identify the key role of network reconfiguration in coordinating
heterogeneous resources in SAGIN, and study how network function virtualization
(NFV) and service function chaining (SFC) enable agile mission offloading. A
case study validates the performance gain brought by bi-directional mission
offloading. Future research issues are outlooked as the bi-directional mission
offloading framework opens a new trail in releasing the full potentials of
SAGIN."
36,"Ultra linear magnetic flux-to-voltage conversion in superconducting
  quantum interference proximity transistors",http://arxiv.org/abs/2207.00339v1,"Superconducting interferometers are quantum devices able to transduce a
magnetic flux into an electrical output with excellent sensitivity,
integrability and power consumption. Yet, their voltage response is
intrinsically non-linear, a limitation which is conventionally circumvented
through the introduction of compensation inductances or by the construction of
complex device arrays. Here we propose an intrinsically-linear flux-to-voltage
mesoscopic transducer, called bi-SQUIPT, based on the superconducting quantum
interference proximity transistor as fundamental building block. The bi-SQUIPT
provides a voltage-noise spectral density as low as $\sim10^{-16}$ V/Hz$^{1/2}$
and, more interestingly, under a proper operation parameter selection, exhibits
a spur-free dynamic range as large as $\sim60$ dB, a value on par with that
obtained with state-of-the-art SQUID-based linear flux-to-voltage
superconducting transducers. Furthermore, thanks to its peculiar measurement
configuration, the bi-SQUIPT is tolerant to imperfections and non-idealities in
general. For the above reasons, we believe that the bi-SQUIPT could provide a
relevant step-beyond in the field of low-dissipation and low-noise current
amplification with a special emphasis on applications in cryogenic quantum
electronics."
37,"Power-Aware Virtual Network Function Placement and Routing using an
  Abstraction Technique",http://arxiv.org/abs/1807.07876v2,"The Network Function Virtualization (NFV) is very promising for efficient
provisioning of network services and is attracting a lot of attention. NFV can
be implemented in commercial off-the-shelf servers or Physical Machines (PMs),
and many network services can be offered as a sequence of Virtual Network
Functions (VNFs), known as VNF chains. Furthermore, many existing network
devices (e.g., switches) and collocated PMs are underutilized or
over-provisioned, resulting in low power-efficiency. In order to achieve more
energy efficient systems, this work aims at designing the placement of VNFs
such that the total power consumption in network nodes and PMs is minimized,
while meeting the delay and capacity requirements of the foreseen demands.
Based on existing switch and PM power models, we propose a Integer Linear
Programming (ILP) formulation to find the optimal solution. We also propose a
heuristic based on the concept of Blocking Islands (BI), and a baseline
heuristic based on the Betweenness Centrality (BC) property of the graph. Both
heuristics and the ILP solutions have been compared in terms of total power
consumption, delay, demands acceptance rate, and computation time. Our
simulation results suggest that BI-based heuristic is superior compared with
the BC-based heuristic, and very close to the optimal solution obtained from
the ILP in terms of total power consumption and demands acceptance rate.
Compared to the ILP, the proposed BI-based heuristic is significantly faster
and results in 22% lower end-to-end delay, with a penalty of consuming 6% more
power in average."
38,"Classification of COVID-19 anomalous diffusion driven by mean squared
  displacement",http://arxiv.org/abs/2107.13517v1,"In this study, we classify the COVID-19 anomalous diffusion in two categories
of countries based on the mean squared displacement (MSD) of daily new cases,
which includes the top four countries and four randomly selected countries in
terms of the total cases. The COVID-19 diffusion is a stochastic process, and
the daily new cases are regarded as the displacements of diffusive particles.
The diffusion environment of COVID-19 in each country is heterogeneous, in
which the underlying dynamic process is anomalous diffusion. The calculated MSD
is a power law function of time, and the power law exponent is not a constant
but varies with time. The power law exponents are estimated by using the
bi-exponential model and the long short-term memory network (LSTM). The
bi-exponential model frequently use in magnetic resonance imaging (MRI) can
quantify the power law exponent and make an easy prediction. The LSTM network
has much better accuracy than the bi-exponential model in predicting the power
law exponent. The LSTM network is more flexible and preferred to predict the
power law exponent, which is independent on the unique mathematical formula.
The diffusion process of COVID-19 can be classified based on the power law
exponent. More specific evaluation and suggestion can be proposed and submitted
to the government in order to control the COVID-19 diffusion."
39,"Thermoelectric calculations of ring-shaped bands in two-dimensional
  Bi$_2$Te$_3$, Bi$_2$Se$_3$ and Sb$_2$Te$_3$: a comparison of simple
  scattering approximations",http://arxiv.org/abs/2008.06807v1,"Materials with ring-shaped electronic bands are promising thermoelectric
candidates, since their unusual dispersion shape is predicted to give large
power factors. While previous calculations of these materials have relied on
the assumption of a constant mean-free-path or relaxation time, recent
first-principles modeling of electron-phonon scattering suggests that the
scattering rates may be better approximated by the electron density-of-states
(so-called DOS scattering model). In this work, we use density functional
theory to investigate single and double quintuple-layer Bi$_2$Te$_3$,
Bi$_2$Se$_3$ and Sb$_2$Te$_3$, with a focus on understanding how the three
aforementioned scattering approximations impact thermoelectric performance --
emphasis is placed on the DOS scattering model. The single quintuple-layer
materials possess two ring-shaped valence band maxima that provide an abrupt
increase in conducting channels, which benefits the power factor. Additionally,
below the band edge a ring-shaped minimum, located between the two maxima, is
found to further enhance the thermoelectric performance but only with the DOS
scattering model. This comes from a sharp drop in the DOS, and thus scattering,
just below the ring-shaped minimum. An analytic octic dispersion model is
introduced and shown to qualitatively capture the observed features. The double
quintuple-layer materials display notably worse thermoelectric properties,
since their dispersions are significantly modified compared to the single
quintuple-layer case. The benefits of ring-shaped bands are sensitive to the
alignment of the two ring maxima and to the degree of ring anisotropy. Overall,
single quintuple-layer Bi$_2$Te$_3$ and Bi$_2$Se$_3$ are most promising, with
the DOS scattering model giving the highest power factors."
40,"Thermoelectric Alchemy: Designing A Chemical Analog to PbTe with
  Intrinsic High Band Degeneracy and Low Lattice Thermal Conductivity",http://arxiv.org/abs/1805.06433v1,"Improving the figure of merit $zT$ of thermoelectric materials requires
simultaneously a high power factor and low thermal conductivity. An effective
approach for increasing the power factor is to align the band extremum and
achieve high band degeneracy ($\geq$ 12) near the Fermi level as realized in
PbTe [\textcolor{blue}{Pei et. al. \textit{Nature} 473, 66 (2010)}], which
usually relies on band structure engineering, e.g., chemical doping and strain.
However, very few materials could achieve such a high band degeneracy without
heavy doping or suffering impractical strain. By employing state-of-the-art
first-principles methods with direct computation of phonon and carrier
lifetime, we demonstrate that two new full-Heusler compounds Li$_2$TlBi and
Li$_2$InBi, possessing a PbTe-like electronic structure, show exceptionally
high power factors ($\sim$ 20 mWm$^{-1}$K$^{-2}$ at 300 K) and low lattice
thermal conductivities (2.36 and 1.55 Wm$^{-1}$K$^{-1}$) at room temperature.
The Tl$^{+}$Bi$^{3-}$ (In$^{+}$Bi$^{3-}$) sublattice forms a rock-salt
structure, and the additional two valence electrons from Li atoms essentially
make these compounds isovalent with Pb$^{2+}$Te$^{2-}$. The larger rock-salt
sublattice of TlBi (InBi) shifts the valence band maximum from L point to the
middle of the $\Sigma$ line, increasing the band degeneracy from fourfold to
twelvefold. On the other hand, resonance bond in the PbTe-like sublattice and
soft Tl-Bi (In-Bi) bonding interaction is responsible for intrinsic low lattice
thermal conductivities. Our results present a novel strategy of designing
high-performance thermoelectric materials."
41,"Comparative analysis of tunneling magnetoresistance in low-$T_c$
  Nb/AlAlOx/Nb and high-$T_c$ Bi$_{2-y}$Pb$_y$Sr$_2$CaCu$_2$O$_{8+δ}$
  intrinsic Josephson junctions",http://arxiv.org/abs/1105.1281v1,"We perform a detailed comparison of magnetotunneling in conventional
low-$T_c$ Nb/AlAlOx/Nb junctions with that in slightly overdoped
Bi$_{2-y}$Pb$_y$Sr$_2$CaCu$_2$O$_{8+\delta}$ [Bi(Pb)-2212] intrinsic Josephson
junctions and with microscopic calculations. It is found that both types of
junctions behave in a qualitatively similar way. Both magnetic field and
temperature suppress superconductivity in the state-conserving manner. This
leads to the characteristic sign-change of tunneling magnetoresistance from the
negative at the sub-gap to the positive at the sum-gap bias. We derived
theoretically and verified experimentally scaling laws of magnetotunneling
characteristics and employ them for accurate extraction of the upper critical
field $H_{c2}$. For Nb an extended region of surface superconductivity at
$H_{c2}<H<H_{c3}$ is observed. The parameters of Bi(Pb)-2212 were obtained from
self-consistent analysis of magnetotunneling data at different levels of bias,
dissipation powers and for different mesa sizes, which precludes the influence
of self-heating. It is found that $H_{c2}(0)$ for Bi(Pb)-2212 is $\simeq 70$ T
and decreases significantly at $T\rightarrow T_c$. The amplitude of sub-gap
magnetoresistance is suppressed exponentially at $T>T_c/2$, but remains
negative, although very small, above $T_c$. This may indicate existence of an
extended fluctuation region, which, however, does not destroy the general
second-order type of the phase transition at $T_c$."
42,"Power-Law Decay of Standing Waves on the Surface of Topological
  Insulators",http://arxiv.org/abs/1105.1957v1,"We propose a general theory on the standing waves (quasiparticle interference
pattern) caused by the scattering of surface states off step edges in
topological insulators, in which the extremal points on the constant energy
contour of surface band play the dominant role. Experimentally we image the
interference patterns on both Bi$_2$Te$_3$ and Bi$_2$Se$_3$ films by measuring
the local density of states using a scanning tunneling microscope. The observed
decay indices of the standing waves agree excellently with the theoretical
prediction: In Bi$_2$Se$_3$, only a single decay index of -3/2 exists; while in
Bi$_2$Te$_3$ with strongly warped surface band, it varies from -3/2 to -1/2 and
finally to -1 as the energy increases. The -1/2 decay indicates that the
suppression of backscattering due to time-reversal symmetry does not
necessarily lead to a spatial decay rate faster than that in the conventional
two-dimensional electron system. Our formalism can also explain the
characteristic scattering wave vectors of the standing wave caused by
non-magnetic impurities on Bi$_2$Te$_3$."
43,"Type Ia Supernovae with Bi-Modal Explosions Are Common -- Possible
  Smoking Gun for Direct Collisions of White-Dwarfs",http://arxiv.org/abs/1401.3347v2,"We discover clear doubly-peaked line profiles in 3 out of ~20 type Ia
supernovae (SNe Ia) with high-quality nebular-phase spectra. The profiles are
consistently present in three well-separated Co/Fe emission features. The two
peaks are respectively blue-shifted and red-shifted relative to the host
galaxies and are separated by ~5000 km/s. The doubly-peaked profiles directly
reflect a bi-modal velocity distribution of the radioactive Ni56 in the ejecta
that powers the emission of these SNe. Due to their random orientations, only a
fraction of SNe with intrinsically bi-modal velocity distributions will appear
as doubly-peaked spectra. Therefore SNe with intrinsic bi-modality are likely
common, especially among the SNe in the low-luminosity part on the Philips
relation (\Delta m15(B) >~ 1.3; ~40% of all SNe Ia). Such bi-modality is
naturally expected from direct collisions of white dwarfs (WDs) due to the
detonation of both WDs and is demonstrated in a 3D 0.64 M_Sun-0.64 M_Sun WD
collision simulation. In the future, with a large sample of nebular spectra and
a comprehensive set of numerical simulations, the collision model can be
unambiguously tested as the primary channel for type Ia SNe, and the
distribution of nebular line profiles will either be a smoking gun or rule it
out."
44,"Unusual $^{209}$Bi NMR quadrupole effects in topological insulator
  Bi$_2$Se$_3$",http://arxiv.org/abs/1904.07938v1,"Three-dimensional topological insulators are an important class of modern
materials, and a strong spin-orbit coupling is involved in making the bulk
electronic states very different from those near the surface. Bi$_2$Se$_3$ is a
model compound, and $^{209}$Bi NMR is employed here to investigate the bulk
properties of the material with focus on the quadrupole splitting. It will be
shown that this splitting measures the energy band inversion induced by
spin-orbit coupling in quantitative agreement with first-principle
calculations. Furthermore, this quadrupole interaction is very unusual as it
can show essentially no angular dependence, e.g., even at the magic angle the
first-order splitting remains. Therefore, it is proposed that the magnetic
field direction is involved in setting the quantization axis for the electrons,
and that their life time leads to a new electronically driven relaxation
mechanism, in particular for quadrupolar nuclei like $^{209}$Bi. While a
quantitative understanding of these effects cannot be given, the results
implicate that NMR can become a powerful tool for the investigation of such
systems."
45,"Influence of Bi substitution with rare-earth elements on the transport
  properties of BiCuSeO oxyselenides",http://arxiv.org/abs/2104.10509v3,"In this study, we demonstrate that introducing of rare-earth elements, $R$ =
La or Pr, into the Bi-O charge reservoir layer of BiCuSeO leads to an increase
of both, the charge carrier concentration and the effective mass. Although the
charge carrier mobility slightly decreases upon Bi$^{3+}$ to $R^{3+}$
substitution, the electronic transport properties are significantly improved in
a broad temperature range from 100 K to 800 K. In particular, the electrical
resistivity decreases by two times, while the Seebeck coefficient drops from
323 ${\mu}$V K$^{-1}$ to 238 ${\mu}$V K$^{-1}$ at 800 K. Thus, a power factor
of nearly 3 ${\mu}$W cm$^{-1}$ K$^{-2}$ is achieved for
Bi$_{0.92}$La$_{0.08}$CuSeO sample at 800 K. Meanwhile, a noticeable decrease
of the lattice thermal conductivity is observed for the substituted samples,
which can be attributed to the enhanced point defect scattering mostly
originated from atomic mass fluctuations between $R$ and Bi. Ultimately, a
maximum $zT$ value of nearly 0.34 at 800 K is obtained for the
Bi$_{0.92}$La$_{0.08}$CuSeO sample, which is ~30% higher than that of pristine
BiCuSeO."
46,"Time-Frequency Mask Aware Bi-directional LSTM: A Deep Learning Approach
  for Underwater Acoustic Signal Separation",http://arxiv.org/abs/2202.04405v1,"The underwater acoustic signals separation is a key technique for the
underwater communications. The existing methods are mostly model-based, and
could not accurately characterise the practical underwater acoustic
communication environment. They are only suitable for binary signal separation,
but cannot handle multivariate signal separation. On the other hand, the
recurrent neural network (RNN) shows powerful capability in extracting the
features of the temporal sequences. Inspired by this, in this paper, we present
a data-driven approach for underwater acoustic signals separation using deep
learning technology. We use the Bi-directional Long Short-Term Memory (Bi-LSTM)
to explore the features of Time-Frequency (T-F) mask, and propose a T-F mask
aware Bi-LSTM for signal separation. Taking advantage of the sparseness of the
T-F image, the designed Bi-LSTM network is able to extract the discriminative
features for separation, which further improves the separation performance. In
particular, this method breaks through the limitations of the existing methods,
not only achieves good results in multivariate separation, but also effectively
separates signals when mixed with 40dB Gaussian noise signals. The experimental
results show that this method can achieve a $97\%$ guarantee ratio (PSR), and
the average similarity coefficient of the multivariate signal separation is
stable above 0.8 under high noise conditions."
47,"Spin-to-charge conversion by spin pumping in sputtered polycrystalline
  Bi$_x$Se$_{1-x}$",http://arxiv.org/abs/2212.12697v2,"Topological materials are of high interest due to the promise to obtain low
power and fast memory devices based on efficient spin-orbit torque switching or
spin-orbit magnetic state read-out. In particular, sputtered polycrystalline
Bi$_x$Se$_{1-x}$ is one of the materials with more potential for this purpose
since it is relatively easy to fabricate and has been reported to have a very
high spin Hall angle. We study the spin-to-charge conversion in
Bi$_x$Se$_{1-x}$ using the spin pumping technique coming from the ferromagnetic
resonance in a contiguous permalloy thin film. We put a special emphasis on the
interfacial properties of the system. Our results show that the spin Hall angle
of Bi$_x$Se$_{1-x}$ has an opposite sign to the one of Pt. The charge current
arising from the spin-to-charge conversion is, in contrast, lower than Pt by
more than one order of magnitude. We ascribe this to the interdiffusion of
Bi$_x$Se$_{1-x}$ and permalloy and the changes in chemical composition produced
by this effect, which is an intrinsic characteristic of the system and is not
considered in many other studies."
48,"Wireless Information and Power Transfer in Full-Duplex Communication
  Systems",http://arxiv.org/abs/1603.02182v1,"This paper considers the problem of maximizing the sum-rate for simultaneous
wireless information and power transfer (SWIPT) in a full-duplex bi-directional
communication system subject to energy harvesting and transmit power
constraints at both nodes. We investigate the optimum design of the receive
power splitters and transmit powers for SWIPT in full-duplex mode. Exploiting
rate-split method, an iterative algorithm is derived to solve the non-convex
problem. The effectiveness of the proposed algorithm is justified through
numerical simulations."
49,"Points fattening on P^1 x P^1 and symbolic powers of bi-homogeneous
  ideals",http://arxiv.org/abs/1304.5775v1,"We study symbolic powers of bi-homogeneous ideals of points in the Cartesian
product of two projective lines and extend to this setting results on the
effect of points fattening obtained by Bocci, Chiantini and Dumnicki, Szemberg,
Tutaj-Gasi\'nska. We prove a Chudnovsky-type theorem for bi-homogeneous ideals
and apply it to classification of configurations of points with minimal or no
fattening effect. We hope that the ideas developed in this project will find
further algebraic and geometric applications e.g. to study similar problems on
arbitrary surfaces."
50,"Large-scalable fabrication of improved Bi-Te-based flexible
  thermoelectric modules using a semiconductor manufacturing process",http://arxiv.org/abs/2004.03068v1,"Among the several flexible thermoelectric modules in existence, sintered
Bi-Te-based modules represent a viable option because of their high output
power density and flexibility, which enables the use of arbitrary heat sources.
We have fabricated Bi-Te-based modules with a large-scalable fabrication
process and improved their output performance. The reduction in the
interconnection resistance, using thick electrodes of the flexible printed
circuit, significantly improves the module's output power to 87 mW/cm$^{2}$ at
$\Delta T$ = 70 K, which is 1.3-fold higher than a previous prototype module.
Furthermore, the establishment of the fabrication for the top electrodes by
using the surface mount technology makes it possible to realize a
high-throughput manufacturing of the module. Our durability tests reveal that
there is no significant change in the internal resistance of the module during
10000 cycles of mechanical bending test and 1000 cycles of thermal stress test."
51,"Graphical Methods for Defense Against False-data Injection Attacks on
  Power System State Estimation",http://arxiv.org/abs/1304.4151v4,"The normal operation of power system relies on accurate state estimation that
faithfully reflects the physical aspects of the electrical power grids.
However, recent research shows that carefully synthesized false-data injection
attacks can bypass the security system and introduce arbitrary errors to state
estimates. In this paper, we use graphical methods to study defending
mechanisms against false-data injection attacks on power system state
estimation. By securing carefully selected meter measurements, no false data
injection attack can be launched to compromise any set of state variables. We
characterize the optimal protection problem, which protects the state variables
with minimum number of measurements, as a variant Steiner tree problem in a
graph. Based on the graphical characterization, we propose both exact and
reduced-complexity approximation algorithms. In particular, we show that the
proposed tree-pruning based approximation algorithm significantly reduces
computational complexity, while yielding negligible performance degradation
compared with the optimal algorithms. The advantageous performance of the
proposed defending mechanisms is verified in IEEE standard power system
testcases."
52,"Computation Rate Maximization in Wireless Powered MEC with Spread
  Spectrum Multiple Access",http://arxiv.org/abs/2002.10258v1,"The integration of mobile edge computing (MEC) and wireless power transfer
(WPT) technologies has recently emerged as an effective solution for extending
battery life and increasing the computing power of wireless devices. In this
paper, we study the resource allocation problem of a multi-user wireless
powered MEC system, where the users share the wireless channel via direct
sequence code division multiple access (DS-CDMA). In particular, we are
interested in jointly optimizing the task offloading decisions and resource
allocation, to maximize the weighted sum computation rate of all the users in
the network. The optimization problem is formulated as a mixed integer
non-linear programming (MINLP). For a given offloading user set, we implement
an efficient Fractional Programming (FP) approach to mitigate the multi-user
interference in the uplink task offloading. On top of that, we then propose a
Stochastic Local Search algorithm to optimize the offloading decisions.
Simulation results show that the proposed method can effectively enhance the
computing performance of a wireless powered MEC with spread spectrum multiple
access compared to other representative benchmark methods."
53,"Compressed Air Energy Storage-Part II: Application to Power System Unit
  Commitment",http://arxiv.org/abs/1709.08275v2,"Unit commitment (UC) is one of the most important power system operation
problems. To integrate higher penetration of wind power into power systems,
more compressed air energy storage (CAES) plants are being built. Existing
cavern models for the CAES used in power system optimization problems are not
accurate, which may lead to infeasible solutions, e.g., the air pressure in the
cavern is outside its operating range. In this regard, an accurate CAES model
is proposed for the UC problem based on the accurate bi-linear cavern model
proposed in the first paper of this two-part series. The minimum switch time
between the charging and discharging processes of CAES is considered. The whole
model, i.e., the UC model with an accurate CAES model, is a large-scale mixed
integer bi-linear programming problem. To reduce the complexity of the whole
model, three strategies are proposed to reduce the number of bi-linear terms
without sacrificing accuracy. McCormick relaxation and piecewise linearization
are then used to linearize the whole model. To decrease the solution time, a
method to obtain an initial solution of the linearized model is proposed. A
modified RTS-79 system is used to verify the effectiveness of the whole model
and the solution methodology."
54,"Sharp inflaton potentials and bi-spectra: Effects of smoothening the
  discontinuity",http://arxiv.org/abs/1404.6093v2,"Sharp shapes in the inflaton potentials often lead to short departures from
slow roll which, in turn, result in deviations from scale invariance in the
scalar power spectrum. Typically, in such situations, the scalar power spectrum
exhibits a burst of features associated with modes that leave the Hubble radius
either immediately before or during the epoch of fast roll. Moreover, one also
finds that the power spectrum turns scale invariant at smaller scales
corresponding to modes that leave the Hubble radius at later stages, when slow
roll has been restored. In other words, the imprints of brief departures from
slow roll, arising out of sharp shapes in the inflaton potential, are usually
of a finite width in the scalar power spectrum. Intuitively, one may imagine
that the scalar bi-spectrum too may exhibit a similar behavior, i.e. a
restoration of scale invariance at small scales, when slow roll has been
reestablished. However, in the case of the Starobinsky model (viz. the model
described by a linear inflaton potential with a sudden change in its slope)
involving the canonical scalar field, it has been found that, a rather sharp,
though short, departure from slow roll can leave a lasting and significant
imprint on the bi-spectrum. The bi-spectrum in this case is found to grow
linearly with the wavenumber at small scales, a behavior which is clearly
unphysical. In this work, we study the effects of smoothening the discontinuity
in the Starobinsky model on the scalar bi-spectrum. Focusing on the equilateral
limit, we analytically show that, for smoother potentials, the bi-spectrum
indeed turns scale invariant at suitably large wavenumbers. We also confirm the
analytical results numerically using our newly developed code BINGO. We
conclude with a few comments on certain related points."
55,"Interacting spinor and scalar fields in a Bianchi type-I Universe:
  Oscillatory solutions",http://arxiv.org/abs/gr-qc/0308061v1,"Self-consistent system of spinor, scalar and BI gravitational fields is
considered. Exact solutions to the field equations in terms of volume scale of
the BI metric are obtained. Einstein field equations in account of the
cosmological constant $\Lambda$ and perfect fluid are studied. Oscillatory mode
of expansion of the universe is obtained. It is shown that for the interaction
term being a power function of the invariants of bilinear spinor forms and
$\Lambda > 0$ and given other parameters, e.g., coupling constant, spinor mass
etc., there exists a finite range of integration constant which generates
oscillatory mode of evolution."
56,"Mode conversion in nonlinear waveguides stimulated by the longitudinal
  bi-harmonic refractive index modulation",http://arxiv.org/abs/1402.5224v1,"We study specific features of resonant mode conversion in nonlinear
waveguides stimulated by the bi-harmonic longitudinal modulation of its
parameters, which includes changes of the waveguide depth as well as its
bending (in the one-dimensional case) or spiraling (in the two-dimensional
case). We demonstrate the possibility of simultaneous excitation of
higher-order modes of different parities and topologies with controllable
energy weights. The output mode composition is highly sensitive to the
variation in the input power and detuning from the resonant modulation
frequency."
57,"The Kuramoto model of coupled oscillators with a bi-harmonic coupling
  function",http://arxiv.org/abs/1404.7292v1,"We study synchronization in a Kuramoto model of globally coupled phase
oscillators with a bi-harmonic coupling function, in the thermodynamic limit of
large populations. We develop a method for an analytic solution of
self-consistent equations describing uniformly rotating complex order
parameters, both for single-branch (one possible state of locked oscillators)
and multi-branch (two possible values of locked phases) entrainment. We show
that synchronous states coexist with the neutrally linearly stable asynchronous
regime. The latter has a finite life time for finite ensembles, this time grows
with the ensemble size as a power law."
58,"A conditionally integrable Schrödinger potential of a bi-confluent
  Heun class",http://arxiv.org/abs/1802.07821v1,"We present a bi-confluent Heun potential for the Schr\""odinger equation
involving inverse fractional powers and a repulsive centrifugal-barrier term
the strength of which is fixed to a constant. This is an infinite potential
well defined on the positive half-axis. Each of the fundamental solutions for
this conditionally integrable potential is written as an irreducible linear
combination of two Hermite functions of a shifted and scaled argument. We
present the general solution of the problem, derive the exact energy spectrum
equation and construct a highly accurate approximation for the bound-state
energy levels."
59,"Controlling the long-term dynamics of Brillouin Fiber Lasers using pump
  modulation: Bi-stable lasing and Hysteresis",http://arxiv.org/abs/1805.06034v1,"The long-term lasing dynamics of Brillouin Fiber Lasers was recently shown to
be governed by an intrinsic thermal feedback which stabilizes the lasing
frequency at the lower half of the gain line. We show that this feedback can be
utilized by means of pump modulation to greatly control this dynamics.
Specifically, we demonstrate experimentally a bi-stable fiber laser where
switching between lasing modes is possible by either controlling the cavity
length or pump power. An inherent hysteretic response ensures the long-term
stability of the laser in each mode. Excellent agreement is found between the
experimental results and a master-equation based theoretical model."
60,"Music Genre Classification with Paralleling Recurrent Convolutional
  Neural Network",http://arxiv.org/abs/1712.08370v1,"Deep learning has been demonstrated its effectiveness and efficiency in music
genre classification. However, the existing achievements still have several
shortcomings which impair the performance of this classification task. In this
paper, we propose a hybrid architecture which consists of the paralleling CNN
and Bi-RNN blocks. They focus on spatial features and temporal frame orders
extraction respectively. Then the two outputs are fused into one powerful
representation of musical signals and fed into softmax function for
classification. The paralleling network guarantees the extracting features
robust enough to represent music. Moreover, the experiments prove our proposed
architecture improve the music genre classification performance and the
additional Bi-RNN block is a supplement for CNNs."
