Index,Title,URL,Summary
69,"A Novel Method for Developing Robotics via Artificial Intelligence and
  Internet of Things",http://arxiv.org/abs/1405.3939v1,"This paper describe about a new methodology for developing and improving the
robotics field via artificial intelligence and internet of things. Now a day,
we can say Artificial Intelligence take the world into robotics. Almost all
industries use robots for lot of works. They are use co-operative robots to
make different kind of works. But there was some problem to make robot for
multi tasks. So there was a necessary new methodology to made multi tasking
robots. It will be done only by artificial intelligence and internet of things."
70,Human-Centered Artificial Intelligence and Machine Learning,http://arxiv.org/abs/1901.11184v1,"Humans are increasingly coming into contact with artificial intelligence and
machine learning systems. Human-centered artificial intelligence is a
perspective on AI and ML that algorithms must be designed with awareness that
they are part of a larger system consisting of humans. We lay forth an argument
that human-centered artificial intelligence can be broken down into two
aspects: (1) AI systems that understand humans from a sociocultural
perspective, and (2) AI systems that help humans understand them. We further
argue that issues of social responsibility such as fairness, accountability,
interpretability, and transparency."
71,"Machine Learning in Artificial Intelligence: Towards a Common
  Understanding",http://arxiv.org/abs/2004.04686v1,"The application of ""machine learning"" and ""artificial intelligence"" has
become popular within the last decade. Both terms are frequently used in
science and media, sometimes interchangeably, sometimes with different
meanings. In this work, we aim to clarify the relationship between these terms
and, in particular, to specify the contribution of machine learning to
artificial intelligence. We review relevant literature and present a conceptual
framework which clarifies the role of machine learning to build (artificial)
intelligent agents. Hence, we seek to provide more terminological clarity and a
starting point for (interdisciplinary) discussions and future research."
72,"Deep Learning, Natural Language Processing, and Explainable Artificial
  Intelligence in the Biomedical Domain",http://arxiv.org/abs/2202.12678v2,"In this article, we first give an introduction to artificial intelligence and
its applications in biology and medicine in Section 1. Deep learning methods
are then described in Section 2. We narrow down the focus of the study on
textual data in Section 3, where natural language processing and its
applications in the biomedical domain are described. In Section 4, we give an
introduction to explainable artificial intelligence and discuss the importance
of explainability of artificial intelligence systems, especially in the
biomedical domain."
73,"A Cybersecurity Risk Analysis Framework for Systems with Artificial
  Intelligence Components",http://arxiv.org/abs/2401.01630v1,"The introduction of the European Union Artificial Intelligence Act, the NIST
Artificial Intelligence Risk Management Framework, and related norms demands a
better understanding and implementation of novel risk analysis approaches to
evaluate systems with Artificial Intelligence components. This paper provides a
cybersecurity risk analysis framework that can help assessing such systems. We
use an illustrative example concerning automated driving systems."
74,"Quantifying Natural and Artificial Intelligence in Robots and Natural
  Systems with an Algorithmic Behavioural Test",http://arxiv.org/abs/1412.6703v2,"One of the most important aims of the fields of robotics, artificial
intelligence and artificial life is the design and construction of systems and
machines as versatile and as reliable as living organisms at performing high
level human-like tasks. But how are we to evaluate artificial systems if we are
not certain how to measure these capacities in living systems, let alone how to
define life or intelligence? Here I survey a concrete metric towards measuring
abstract properties of natural and artificial systems, such as the ability to
react to the environment and to control one's own behaviour."
75,Seeding the Singularity for A.I,http://arxiv.org/abs/1908.01766v1,"The singularity refers to an idea that once a machine having an artificial
intelligence surpassing the human intelligence capacity is created, it will
trigger explosive technological and intelligence growth. I propose to test the
hypothesis that machine intelligence capacity can grow autonomously starting
with an intelligence comparable to that of bacteria - microbial intelligence.
The goal will be to demonstrate that rapid growth in intelligence capacity can
be realized at all in artificial computing systems. I propose the following
three properties that may allow an artificial intelligence to exhibit a steady
growth in its intelligence capacity: (i) learning with the ability to modify
itself when exposed to more data, (ii) acquiring new functionalities (skills),
and (iii) expanding or replicating itself. The algorithms must demonstrate a
rapid growth in skills of dataprocessing and analysis and gain qualitatively
different functionalities, at least until the current computing technology
supports their scalable development. The existing algorithms that already
encompass some of these or similar properties, as well as missing abilities
that must yet be implemented, will be reviewed in this work. Future
computational tests could support or oppose the hypothesis that artificial
intelligence can potentially grow to the level of superintelligence which
overcomes the limitations in hardware by producing necessary processing
resources or by changing the physical realization of computation from using
chip circuits to using quantum computing principles."
76,"Physical Artificial Intelligence: The Concept Expansion of
  Next-Generation Artificial Intelligence",http://arxiv.org/abs/2105.06564v2,"Artificial Intelligence has been a growth catalyst to our society and is
cosidered across all idustries as a fundamental technology. However, its
development has been limited to the signal processing domain that relies on the
generated and collected data from other sensors. In recent research, concepts
of Digital Artificial Intelligence and Physicial Artifical Intelligence have
emerged and this can be considered a big step in the theoretical development of
Artifical Intelligence. In this paper we explore the concept of Physicial
Artifical Intelligence and propose two subdomains: Integrated Physicial
Artifical Intelligence and Distributed Physicial Artifical Intelligence. The
paper will also examine the trend and governance of Physicial Artifical
Intelligence."
77,Can Artificial Intelligence Do Everything That We Can?,http://arxiv.org/abs/1812.02560v1,"In this article, I discuss what AI can and cannot yet do, and the
implications for humanity."
78,Hybrid Super Intelligence and Polymetric Analysis,http://arxiv.org/abs/2111.09762v1,"The problem of possible applications Polymetric Analysis for the resolution
problems of artificial Intelligence is discussed. As example the hybrid super
intelligence system by N. Moiseev type was selected. The bond between
polymetric analysis and hybrid super intelligence system was shown. In
operational sense polymetric analysis is more general system. Therefore main
principles of Moiseev concept may be unify with the help of polymetric
analysis. Main peculiarities of this unification are analyzed."
79,Artificial Intelligence and Economic Theories,http://arxiv.org/abs/1703.06597v1,"The advent of artificial intelligence has changed many disciplines such as
engineering, social science and economics. Artificial intelligence is a
computational technique which is inspired by natural intelligence such as the
swarming of birds, the working of the brain and the pathfinding of the ants.
These techniques have impact on economic theories. This book studies the impact
of artificial intelligence on economic theories, a subject that has not been
extensively studied. The theories that are considered are: demand and supply,
asymmetrical information, pricing, rational choice, rational expectation, game
theory, efficient market hypotheses, mechanism design, prospect, bounded
rationality, portfolio theory, rational counterfactual and causality. The
benefit of this book is that it evaluates existing theories of economics and
update them based on the developments in artificial intelligence field."
80,"Use of Artificial Intelligence Techniques / Applications in Cyber
  Defense",http://arxiv.org/abs/1905.12556v1,"Nowadays, considering the speed of the processes and the amount of data used
in cyber defense, it cannot be expected to have an effective defense by using
only human power without the help of automation systems. However, for the
effective defense against dynamically evolving attacks on networks, it is
difficult to develop software with conventional fixed algorithms. This can be
achieved by using artificial intelligence methods that provide flexibility and
learning capability. The likelihood of developing cyber defense capabilities
through increased intelligence of defense systems is quite high. Given the
problems associated with cyber defense in real life, it is clear that many
cyber defense problems can be successfully solved only when artificial
intelligence methods are used. In this article, the current artificial
intelligence practices and techniques are reviewed and the use and importance
of artificial intelligence in cyber defense systems is mentioned. The aim of
this article is to be able to explain the use of these methods in the field of
cyber defense with current examples by considering and analyzing the artificial
intelligence technologies and methodologies that are currently being developed
and integrating them with the role and adaptation of the technology and
methodology in the defense of cyberspace."
81,Human-in-the-loop Artificial Intelligence,http://arxiv.org/abs/1710.08191v1,"Little by little, newspapers are revealing the bright future that Artificial
Intelligence (AI) is building. Intelligent machines will help everywhere.
However, this bright future has a dark side: a dramatic job market contraction
before its unpredictable transformation. Hence, in a near future, large numbers
of job seekers will need financial support while catching up with these novel
unpredictable jobs. This possible job market crisis has an antidote inside. In
fact, the rise of AI is sustained by the biggest knowledge theft of the recent
years. Learning AI machines are extracting knowledge from unaware skilled or
unskilled workers by analyzing their interactions. By passionately doing their
jobs, these workers are digging their own graves.
  In this paper, we propose Human-in-the-loop Artificial Intelligence (HIT-AI)
as a fairer paradigm for Artificial Intelligence systems. HIT-AI will reward
aware and unaware knowledge producers with a different scheme: decisions of AI
systems generating revenues will repay the legitimate owners of the knowledge
used for taking those decisions. As modern Robin Hoods, HIT-AI researchers
should fight for a fairer Artificial Intelligence that gives back what it
steals."
82,A Formal Measure of Machine Intelligence,http://arxiv.org/abs/cs/0605024v1,"A fundamental problem in artificial intelligence is that nobody really knows
what intelligence is. The problem is especially acute when we need to consider
artificial systems which are significantly different to humans. In this paper
we approach this problem in the following way: We take a number of well known
informal definitions of human intelligence that have been given by experts, and
extract their essential features. These are then mathematically formalised to
produce a general measure of intelligence for arbitrary machines. We believe
that this measure formally captures the concept of machine intelligence in the
broadest reasonable sense."
83,"Computational Narrative Intelligence: A Human-Centered Goal for
  Artificial Intelligence",http://arxiv.org/abs/1602.06484v1,"Narrative intelligence is the ability to craft, tell, understand, and respond
affectively to stories. We argue that instilling artificial intelligences with
computational narrative intelligence affords a number of applications
beneficial to humans. We lay out some of the machine learning challenges
necessary to solve to achieve computational narrative intelligence. Finally, we
argue that computational narrative is a practical step towards machine
enculturation, the teaching of sociocultural values to machines."
84,Understanding Human Intelligence through Human Limitations,http://arxiv.org/abs/2009.14050v1,"Recent progress in artificial intelligence provides the opportunity to ask
the question of what is unique about human intelligence, but with a new
comparison class. I argue that we can understand human intelligence, and the
ways in which it may differ from artificial intelligence, by considering the
characteristics of the kind of computational problems that human minds have to
solve. I claim that these problems acquire their structure from three
fundamental limitations that apply to human beings: limited time, limited
computation, and limited communication. From these limitations we can derive
many of the properties we associate with human intelligence, such as rapid
learning, the ability to break down problems into parts, and the capacity for
cumulative cultural evolution."
85,"Intelligence as information processing: brains, swarms, and computers",http://arxiv.org/abs/2108.05349v1,"There is no agreed definition of intelligence, so it is problematic to simply
ask whether brains, swarms, computers, or other systems are intelligent or not.
To compare the potential intelligence exhibited by different cognitive systems,
I use the common approach used by artificial intelligence and artificial life:
Instead of studying the substrate of systems, let us focus on their
organization. This organization can be measured with information. Thus, I apply
an informationist epistemology to describe cognitive systems, including brains
and computers. This allows me to frame the usefulness and limitations of the
brain-computer analogy in different contexts. I also use this perspective to
discuss the evolution and ecology of intelligence."
86,Accelerating Entrepreneurial Decision-Making Through Hybrid Intelligence,http://arxiv.org/abs/2105.03365v1,"Accelerating Entrepreneurial Decision-Making Through Hybrid Intelligence
DESIGN PARADIGMS AND PRINCIPLES FOR DECISIONAL GUIDANCE IN ENTREPRENEURSHIP"
87,What Does Artificial Life Tell Us About Death?,http://arxiv.org/abs/0906.2824v1,Short philosophical essay
88,"Integrating Generative Artificial Intelligence in Intelligent Vehicle
  Systems",http://arxiv.org/abs/2305.17137v1,"This paper aims to serve as a comprehensive guide for researchers and
practitioners, offering insights into the current state, potential
applications, and future research directions for generative artificial
intelligence and foundation models within the context of intelligent vehicles.
As the automotive industry progressively integrates AI, generative artificial
intelligence technologies hold the potential to revolutionize user
interactions, delivering more immersive, intuitive, and personalised in-car
experiences. We provide an overview of current applications of generative
artificial intelligence in the automotive domain, emphasizing speech, audio,
vision, and multimodal interactions. We subsequently outline critical future
research areas, including domain adaptability, alignment, multimodal
integration and others, as well as, address the challenges and risks associated
with ethics. By fostering collaboration and addressing these research areas,
generative artificial intelligence can unlock its full potential, transforming
the driving experience and shaping the future of intelligent vehicles."
89,Measuring the intelligence of an idealized mechanical knowing agent,http://arxiv.org/abs/1912.09571v1,"We define a notion of the intelligence level of an idealized mechanical
knowing agent. This is motivated by efforts within artificial intelligence
research to define real-number intelligence levels of complicated intelligent
systems. Our agents are more idealized, which allows us to define a much
simpler measure of intelligence level for them. In short, we define the
intelligence level of a mechanical knowing agent to be the supremum of the
computable ordinals that have codes the agent knows to be codes of computable
ordinals. We prove that if one agent knows certain things about another agent,
then the former necessarily has a higher intelligence level than the latter.
This allows our intelligence notion to serve as a stepping stone to obtain
results which, by themselves, are not stated in terms of our intelligence
notion (results of potential interest even to readers totally skeptical that
our notion correctly captures intelligence). As an application, we argue that
these results comprise evidence against the possibility of intelligence
explosion (that is, the notion that sufficiently intelligent machines will
eventually be capable of designing even more intelligent machines, which can
then design even more intelligent machines, and so on)."
90,"Intelligent behavior depends on the ecological niche: Scaling up AI to
  human-like intelligence in socio-cultural environments",http://arxiv.org/abs/2103.06769v1,"This paper outlines a perspective on the future of AI, discussing directions
for machines models of human-like intelligence. We explain how developmental
and evolutionary theories of human cognition should further inform artificial
intelligence. We emphasize the role of ecological niches in sculpting
intelligent behavior, and in particular that human intelligence was
fundamentally shaped to adapt to a constantly changing socio-cultural
environment. We argue that a major limit of current work in AI is that it is
missing this perspective, both theoretically and experimentally. Finally, we
discuss the promising approach of developmental artificial intelligence,
modeling infant development through multi-scale interaction between
intrinsically motivated learning, embodiment and a fastly changing
socio-cultural environment. This paper takes the form of an interview of
Pierre-Yves Oudeyer by Mandred Eppe, organized within the context of a KI -
K{\""{u}}nstliche Intelligenz special issue in developmental robotics."
91,Artificial Intelligence for Interstellar Travel,http://arxiv.org/abs/1811.06526v3,"The large distances involved in interstellar travel require a high degree of
spacecraft autonomy, realized by artificial intelligence. The breadth of tasks
artificial intelligence could perform on such spacecraft involves maintenance,
data collection, designing and constructing an infrastructure using in-situ
resources. Despite its importance, existing publications on artificial
intelligence and interstellar travel are limited to cursory descriptions where
little detail is given about the nature of the artificial intelligence. This
article explores the role of artificial intelligence for interstellar travel by
compiling use cases, exploring capabilities, and proposing typologies, system
and mission architectures. Estimations for the required intelligence level for
specific types of interstellar probes are given, along with potential system
and mission architectures, covering those proposed in the literature but also
presenting novel ones. Finally, a generic design for interstellar probes with
an AI payload is proposed. Given current levels of increase in computational
power, a spacecraft with a similar computational power as the human brain would
have a mass from dozens to hundreds of tons in a 2050-2060 timeframe. Given
that the advent of the first interstellar missions and artificial general
intelligence are estimated to be by the mid-21st century, a more in-depth
exploration of the relationship between the two should be attempted, focusing
on neglected areas such as protecting the artificial intelligence payload from
radiation in interstellar space and the role of artificial intelligence in
self-replication."
92,"Measuring Intelligence and Growth Rate: Variations on Hibbard's
  Intelligence Measure",http://arxiv.org/abs/2101.12047v1,"In 2011, Hibbard suggested an intelligence measure for agents who compete in
an adversarial sequence prediction game. We argue that Hibbard's idea should
actually be considered as two separate ideas: first, that the intelligence of
such agents can be measured based on the growth rates of the runtimes of the
competitors that they defeat; and second, one specific (somewhat arbitrary)
method for measuring said growth rates. Whereas Hibbard's intelligence measure
is based on the latter growth-rate-measuring method, we survey other methods
for measuring function growth rates, and exhibit the resulting Hibbard-like
intelligence measures and taxonomies. Of particular interest, we obtain
intelligence taxonomies based on Big-O and Big-Theta notation systems, which
taxonomies are novel in that they challenge conventional notions of what an
intelligence measure should look like. We discuss how intelligence measurement
of sequence predictors can indirectly serve as intelligence measurement for
agents with Artificial General Intelligence (AGIs)."
93,Cognitive Architecture for Co-Evolutionary Hybrid Intelligence,http://arxiv.org/abs/2209.12623v1,"This paper questions the feasibility of a strong (general) data-centric
artificial intelligence (AI). The disadvantages of this type of intelligence
are discussed. As an alternative, the concept of co-evolutionary hybrid
intelligence is proposed. It is based on the cognitive interoperability of man
and machine. An analysis of existing approaches to the construction of
cognitive architectures is given. An architecture seamlessly incorporates a
human into the loop of intelligent problem solving is considered. The article
is organized as follows. The first part contains a critique of data-centric
intelligent systems. The reasons why it is impossible to create a strong
artificial intelligence based on this type of intelligence are indicated. The
second part briefly presents the concept of co-evolutionary hybrid intelligence
and shows its advantages. The third part gives an overview and analysis of
existing cognitive architectures. It is concluded that many do not consider
humans part of the intelligent data processing process. The next part discusses
the cognitive architecture for co-evolutionary hybrid intelligence, providing
integration with humans. It finishes with general conclusions about the
feasibility of developing intelligent systems with humans in the
problem-solving loop."
94,A Definition of Artificial Intelligence,http://arxiv.org/abs/1210.1568v1,"In this paper we offer a formal definition of Artificial Intelligence and
this directly gives us an algorithm for construction of this object. Really,
this algorithm is useless due to the combinatory explosion.
  The main innovation in our definition is that it does not include the
knowledge as a part of the intelligence. So according to our definition a newly
born baby also is an Intellect. Here we differs with Turing's definition which
suggests that an Intellect is a person with knowledge gained through the years."
95,Guidelines for Artificial Intelligence Containment,http://arxiv.org/abs/1707.08476v1,"With almost daily improvements in capabilities of artificial intelligence it
is more important than ever to develop safety software for use by the AI
research community. Building on our previous work on AI Containment Problem we
propose a number of guidelines which should help AI safety researchers to
develop reliable sandboxing software for intelligent programs of all levels.
Such safety container software will make it possible to study and analyze
intelligent artificial agent while maintaining certain level of safety against
information leakage, social engineering attacks and cyberattacks from within
the container."
96,Physics Enhanced Artificial Intelligence,http://arxiv.org/abs/1903.04442v1,"We propose that intelligently combining models from the domains of Artificial
Intelligence or Machine Learning with Physical and Expert models will yield a
more ""trustworthy"" model than any one model from a single domain, given a
complex and narrow enough problem. Based on mean-variance portfolio theory and
bias-variance trade-off analysis, we prove combining models from various
domains produces a model that has lower risk, increasing user trust. We call
such combined models - physics enhanced artificial intelligence (PEAI), and
suggest use cases for PEAI."
97,GeoAI in Social Science,http://arxiv.org/abs/2401.05398v1,"GeoAI, or geospatial artificial intelligence, is an exciting new area that
leverages artificial intelligence (AI), geospatial big data, and massive
computing power to solve problems with high automation and intelligence. This
paper reviews the progress of AI in social science research, highlighting
important advancements in using GeoAI to fill critical data and knowledge gaps.
It also discusses the importance of breaking down data silos, accelerating
convergence among GeoAI research methods, as well as moving GeoAI beyond
geospatial benefits."
98,LightHouse: A Survey of AGI Hallucination,http://arxiv.org/abs/2401.06792v2,"With the development of artificial intelligence, large-scale models have
become increasingly intelligent. However, numerous studies indicate that
hallucinations within these large models are a bottleneck hindering the
development of AI research. In the pursuit of achieving strong artificial
intelligence, a significant volume of research effort is being invested in the
AGI (Artificial General Intelligence) hallucination research. Previous
explorations have been conducted in researching hallucinations within LLMs
(Large Language Models). As for multimodal AGI, research on hallucinations is
still in an early stage. To further the progress of research in the domain of
hallucinatory phenomena, we present a bird's eye view of hallucinations in AGI,
summarizing the current work on AGI hallucinations and proposing some
directions for future research."
99,Ethical Considerations in Artificial Intelligence Courses,http://arxiv.org/abs/1701.07769v1,"The recent surge in interest in ethics in artificial intelligence may leave
many educators wondering how to address moral, ethical, and philosophical
issues in their AI courses. As instructors we want to develop curriculum that
not only prepares students to be artificial intelligence practitioners, but
also to understand the moral, ethical, and philosophical impacts that
artificial intelligence will have on society. In this article we provide
practical case studies and links to resources for use by AI educators. We also
provide concrete suggestions on how to integrate AI ethics into a general
artificial intelligence course and how to teach a stand-alone artificial
intelligence ethics course."
100,"Explanation in Artificial Intelligence: Insights from the Social
  Sciences",http://arxiv.org/abs/1706.07269v3,"There has been a recent resurgence in the area of explainable artificial
intelligence as researchers and practitioners seek to make their algorithms
more understandable. Much of this research is focused on explicitly explaining
decisions or actions to a human observer, and it should not be controversial to
say that looking at how humans explain to each other can serve as a useful
starting point for explanation in artificial intelligence. However, it is fair
to say that most work in explainable artificial intelligence uses only the
researchers' intuition of what constitutes a `good' explanation. There exists
vast and valuable bodies of research in philosophy, psychology, and cognitive
science of how people define, generate, select, evaluate, and present
explanations, which argues that people employ certain cognitive biases and
social expectations towards the explanation process. This paper argues that the
field of explainable artificial intelligence should build on this existing
research, and reviews relevant papers from philosophy, cognitive
psychology/science, and social psychology, which study these topics. It draws
out some important findings, and discusses ways that these can be infused with
work on explainable artificial intelligence."
